date,route_id,route_status,origin_country,destination_country,shipping_method,trade_route_type,distance_km,estimated_transit_days,shipping_delay_days,port_congestion_index,container_availability_index,weather_disruption_score,geopolitical_risk_score,trade_volume_tonnes,freight_cost_usd,carbon_emissions_tonnes,origin_active_event_count,origin_active_event_risk,destination_active_event_count,destination_active_event_risk,covid_supply_shock_active,russia_ukraine_war_active,events_warmup,fuel_cost_index,commodity_price_index,natural_gas_price,steel_price,wheat_price,copper_price,origin_region,origin_event_region,origin_income_group,origin_port_capacity_index,origin_logistics_performance_index,origin_trade_dependency_score,origin_gdp_per_capita,origin_population,origin_iso3,destination_region,destination_event_region,destination_income_group,destination_port_capacity_index,destination_logistics_performance_index,destination_trade_dependency_score,destination_gdp_per_capita,destination_population,destination_iso3
11/08/2020,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.62,52.73,90.98,49.62,18.03,32298.79,3157.37,9805.91,65,1446.75,77,1628.55,1,0,0,42.41,40.54,3.349491755,559.8410525,247.4569695,6835.137918,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
11/15/2020,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,2.21,21.21,78.5,32.49,43.0,27868.08,3170.14,8460.75,69,1512.17,74,1588.58,1,0,0,46.47,27.06,1.934594092,674.6344284,175.7627618,6964.970225,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
11/22/2020,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.3,54.66,60.11,39.46,79.77,21339.94,3193.68,6478.81,69,1502.77,76,1561.33,1,0,0,39.93,28.69,1.615507468,586.4438199,250.668674,6809.332648,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
11/29/2020,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,3.92,82.37,96.51,62.24,6.98,34260.4,3165.87,10401.46,71,1527.48,78,1641.05,1,0,0,43.91,34.98,2.737006141,598.9316353,191.520857,7521.655406,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
12/06/2020,R33,Disrupted,China,United Kingdom,Air,Agriculture,6072,21,12.2,74.78,55.64,36.26,88.72,19752.85,3292.22,5996.97,69,1519.65,78,1677.51,1,0,0,41.29,20.1,2.336626955,562.639416,214.6669534,6903.62717,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
12/13/2020,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.53,13.26,56.61,53.36,86.79,20095.12,3218.04,6100.88,68,1546.61,79,1687.99,1,0,0,41.24,25.85,2.115976053,478.787987,211.4151116,7549.767113,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
12/20/2020,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.1,32.5,94.42,76.9,11.17,33518.18,3198.57,10176.12,70,1565.44,78,1636.61,1,0,0,45.85,50.83,2.85105149,644.2022698,231.7710654,7244.245529,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
12/27/2020,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,0.0,8.07,58.61,50.97,82.79,20804.8,3102.13,6316.34,72,1583.73,76,1555.47,1,0,0,44.89,33.19,2.653615303,636.8421949,188.037513,7144.620018,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
01/03/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,6.01,54.7,78.88,84.27,42.25,28001.26,3510.11,8501.18,72,1543.41,75,1476.24,1,0,0,64.07,50.16,2.717960685,585.9336221,229.2434533,7110.619944,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
01/10/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,2.76,72.96,74.99,20.39,50.01,26622.88,3481.9,8082.71,71,1530.91,78,1496.66,1,0,0,66.53,57.22,2.359847801,603.3495359,260.4861925,7118.139189,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
01/17/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,5.88,31.63,59.74,14.36,80.53,21205.95,3447.92,6438.13,72,1529.49,80,1526.17,1,0,0,60.11,38.08,3.436228664,625.7969609,192.7365199,6421.698226,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
01/24/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,1.71,35.21,85.21,62.67,29.57,30250.56,3414.1,9184.07,74,1538.15,81,1546.07,1,0,0,63.41,46.07,3.325100589,521.8727072,223.7941234,6916.334982,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
01/31/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,9.75,55.72,54.9,93.68,90.2,19489.38,3500.45,5916.97,70,1447.27,78,1499.52,1,0,0,58.45,40.22,2.950412068,573.5473661,206.7603564,7253.547391,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
02/07/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.44,12.29,58.34,20.31,83.32,20710.81,3521.89,6287.8,72,1467.33,80,1526.26,1,0,0,61.62,63.61,3.923318498,639.713234,228.5177441,6985.330845,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
02/14/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,6.41,35.75,85.57,55.21,28.85,30379.09,3447.25,9223.09,74,1507.38,80,1543.94,1,0,0,59.35,23.51,2.464957617,537.2855288,220.3829555,6578.443046,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
02/21/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.19,7.97,77.49,9.53,45.01,27510.66,3419.79,8352.24,74,1452.93,77,1501.35,1,0,0,60.48,34.89,2.237237415,614.6778966,207.1702618,6984.278665,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
02/28/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,6.15,65.46,55.84,70.87,88.31,19824.31,3496.37,6018.66,69,1353.29,80,1589.69,1,0,0,62.98,49.58,2.654045965,532.1709098,229.7574457,7511.231655,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
03/07/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,6.11,39.43,81.97,73.47,36.07,29097.95,3389.72,8834.14,71,1374.78,78,1557.28,1,0,0,55.91,60.26,2.977206992,623.3214991,256.0869622,7374.067515,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
03/14/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,6.49,31.83,57.68,67.85,84.64,20476.49,3615.59,6216.66,73,1402.75,73,1462.59,1,0,0,70.46,53.51,3.121669725,598.2179259,216.1819242,6981.398797,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
03/21/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,5.71,35.72,84.14,36.16,31.73,29868.36,3367.56,9068.03,74,1455.94,74,1527.25,1,0,0,54.97,42.52,2.879381971,519.2434092,234.3951588,7285.434783,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
03/28/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.44,86.85,69.88,57.48,60.23,24808.64,3406.61,7531.9,76,1542.11,74,1528.5,1,0,0,53.93,38.63,3.176027698,658.2369677,194.1345408,6890.047894,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
04/04/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,10.9,95.07,61.89,64.81,76.21,21972.45,3633.64,6670.84,76,1542.11,76,1579.76,1,0,0,65.79,25.46,2.374230288,563.2704212,200.8712725,6488.838524,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
04/11/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,5.09,40.66,56.57,33.92,86.87,20081.43,3489.9,6096.72,79,1614.65,72,1501.69,1,0,0,63.96,49.65,3.721882302,559.4873781,229.4481256,6722.660204,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
04/18/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,5.3,35.33,54.62,85.32,90.75,19391.73,3481.65,5887.33,80,1617.59,73,1554.7,1,0,0,63.12,66.87,2.958924411,610.0284599,249.6823206,7468.866631,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
04/25/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.78,30.99,61.67,4.39,76.65,21894.14,3471.56,6647.06,81,1600.26,71,1481.08,1,0,0,63.14,63.1,3.558647916,657.4318675,227.112267,6917.802075,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
05/02/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.4,21.54,76.15,48.06,47.69,27034.66,3415.8,8207.72,84,1652.27,67,1433.33,1,0,0,59.94,37.89,3.171362673,549.2089091,213.7388394,6926.984806,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
05/09/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.35,13.27,56.34,68.73,87.33,19999.15,3428.58,6071.74,80,1629.11,69,1456.03,1,0,0,55.51,42.14,3.22837661,603.0839925,219.9858281,6910.048541,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
05/16/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,6.41,28.51,57.37,50.88,85.26,20366.51,3462.78,6183.27,78,1584.44,73,1589.63,1,0,0,60.38,54.95,3.28488364,621.440825,194.9918453,7571.240977,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
05/23/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.39,87.14,78.11,16.89,43.79,27727.46,3365.91,8418.06,77,1576.6,74,1565.27,1,0,0,56.61,62.52,3.22385428,634.6552804,232.0903065,7487.787675,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
05/30/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,9.39,85.59,54.82,29.37,90.36,19460.37,3589.77,5908.17,79,1646.54,75,1554.94,1,0,0,64.88,73.26,3.32136138,608.8220778,237.6466612,7665.63407,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
06/06/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,6.14,83.37,74.76,55.51,50.48,26539.76,3440.49,8057.47,78,1613.35,74,1524.58,1,0,0,59.26,44.47,3.664576265,581.648608,210.9581933,6952.286437,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
06/13/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,5.97,97.25,72.63,9.22,54.75,25781.92,3386.27,7827.39,79,1640.88,73,1501.85,1,0,0,55.87,35.65,3.098260585,558.620489,210.599157,7088.687347,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
06/20/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.17,90.39,85.51,80.11,28.99,30355.12,3468.02,9215.81,75,1544.15,72,1468.65,1,0,0,58.39,42.84,3.354501879,604.3071942,225.3175646,6545.007235,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
06/27/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,3.9,20.38,72.74,28.74,54.52,25822.37,3437.84,7839.67,73,1535.78,74,1533.77,1,0,0,62.06,46.39,2.955132153,546.3930494,211.2656053,7443.080328,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
07/04/2021,R33,Disrupted,China,United Kingdom,Air,Agriculture,6072,21,12.59,74.25,78.28,74.48,43.45,27788.0,3538.25,8436.44,73,1555.68,74,1574.28,1,0,0,57.18,33.29,3.720058608,453.9324758,218.6773477,6649.666135,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
07/11/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,5.37,86.0,70.15,67.55,59.71,24902.25,3374.48,7560.32,77,1618.77,73,1552.46,1,0,0,55.89,49.65,2.661803849,621.8279902,261.9944358,7065.032669,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
07/18/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,7.51,17.41,61.3,78.8,77.39,21762.91,3497.33,6607.22,80,1678.74,71,1512.44,1,0,0,61.22,52.01,3.900470216,645.1967421,215.059486,6670.809242,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
07/25/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.63,77.87,85.1,44.37,29.8,30210.83,3519.72,9172.01,79,1649.73,70,1475.75,1,0,0,61.22,31.44,2.979921025,481.8533782,212.833197,6823.339952,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
08/01/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,5.36,40.7,71.24,33.96,57.52,25289.42,3397.96,7677.87,75,1573.15,70,1458.93,0,0,0,57.47,18.08,2.284612449,549.5134648,207.0491639,6748.821271,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
08/08/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,9.0,18.88,69.41,64.19,61.18,24640.18,3473.38,7480.76,70,1415.36,71,1493.58,0,0,0,57.64,49.27,3.064052207,630.9577131,234.8838394,6817.637422,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
08/15/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.39,49.94,57.02,65.23,85.96,20242.46,3514.07,6145.61,73,1479.13,68,1459.53,0,0,0,61.16,46.17,2.659474171,702.8747735,216.3755165,6838.263189,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
08/22/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.05,46.88,90.24,60.02,19.52,32035.41,3301.1,9725.95,73,1522.37,68,1461.44,0,0,0,52.76,35.56,3.420321774,601.0396854,207.0125392,6835.519362,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
08/29/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,7.11,3.58,51.57,82.21,96.86,18307.54,3365.35,5558.17,74,1578.17,71,1565.04,0,0,0,52.96,43.29,2.67368801,563.5998529,246.4260806,7250.000174,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
09/05/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,5.95,11.3,59.41,59.07,81.18,21090.33,3393.83,6403.03,77,1631.51,71,1603.08,0,0,0,56.41,38.05,2.776908283,590.8551779,248.3920601,6668.541162,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
09/12/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.88,84.66,75.74,36.32,48.52,26886.99,3490.49,8162.89,77,1593.36,71,1621.33,0,0,0,58.93,40.06,2.055229635,668.743821,207.9915287,7066.162428,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
09/19/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,7.01,89.1,93.54,51.21,12.92,33206.75,3492.4,10081.57,77,1609.39,72,1663.31,0,0,0,61.55,38.95,2.77384684,567.701791,182.669201,7365.387746,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
09/26/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.59,58.36,66.05,64.9,67.9,23446.91,3531.32,7118.48,81,1628.4,75,1700.25,0,0,0,67.38,41.25,1.788060337,560.0403997,240.1502738,6846.041091,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
10/03/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,6.44,74.19,73.16,55.79,53.69,25970.33,3521.9,7884.59,82,1661.53,76,1729.25,0,0,0,64.29,29.23,2.208048588,575.8628239,206.3074035,6784.624333,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
10/10/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.95,50.85,82.08,65.05,35.84,29138.47,3415.84,8846.44,85,1772.33,72,1628.89,0,0,0,59.2,47.73,3.380207328,552.3335696,235.812512,6930.842612,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
10/17/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,11.23,98.7,68.48,56.74,63.05,24309.46,3551.99,7380.35,86,1817.24,71,1611.31,0,0,0,59.9,49.71,3.392900079,606.1335158,180.5979236,7353.917563,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
10/24/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,6.33,19.53,93.44,69.51,13.11,33172.83,3380.17,10071.27,84,1791.32,69,1570.13,0,0,0,54.99,59.07,3.212728781,681.2339229,237.8519468,7058.232289,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
10/31/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,3.07,24.05,99.54,78.01,0.91,35338.28,3388.9,10728.7,83,1735.49,65,1538.69,0,0,0,59.91,30.64,2.516511928,616.1539637,195.7765614,6840.635712,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
11/07/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,0.0,9.35,87.45,26.86,25.1,31044.47,3307.15,9425.1,83,1699.61,65,1539.47,0,0,0,58.56,50.54,2.976144322,587.3823249,234.6152824,7145.162995,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
11/14/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,7.7,53.61,65.74,8.05,68.53,23336.56,3507.05,7084.98,83,1721.7,65,1553.7,0,0,0,61.61,38.72,2.99819873,585.4094366,220.2854614,6669.312355,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
11/21/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.24,74.39,62.7,5.13,74.61,22257.11,3431.66,6757.26,87,1785.25,64,1525.36,0,0,0,55.86,25.4,2.420817655,521.8404596,200.9212116,7204.407853,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
11/28/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,8.09,60.08,66.17,50.77,67.67,23489.11,3529.51,7131.29,85,1774.87,65,1591.6,0,0,0,62.6,61.76,3.751699151,644.1554889,211.8592737,7122.582192,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
12/05/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,2.0,11.35,86.23,4.87,27.53,30612.56,3483.72,9293.97,84,1732.02,64,1559.14,0,0,0,67.66,60.29,3.438681145,596.1081401,233.7263691,6907.657459,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
12/12/2021,R33,Delayed,China,United Kingdom,Air,Agriculture,6072,21,10.72,92.3,51.83,57.26,96.35,18398.12,3535.05,5585.67,85,1759.77,66,1610.45,0,0,0,59.46,36.96,2.889517913,590.9760043,222.1178891,6748.42426,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
12/19/2021,R33,Normal,China,United Kingdom,Air,Agriculture,6072,21,4.84,2.32,98.58,67.35,2.85,34994.16,3455.78,10624.23,83,1705.69,62,1462.6,0,0,0,62.01,57.38,3.013442919,759.6553784,231.6882596,6733.995723,East Asia & Pacific,Asia,Upper middle income,74.42,68.8,51.99,1769,670991378,CHN,Europe & Central Asia,Europe,Low income,21.28,54.01,50.6,54707,894664919,GBR
